bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,date_year,date_month,date_day,price
2,1.0,830,6000,0,6,830,0,1940,0,47.5308,-122.376,830,4960,0,10,1,12.25486757159303
2,1.0,1430,5000,0,7,1430,0,1925,0,47.6727,-122.29899999999999,1450,3750,1,1,27,13.02805489573287
3,1.0,1300,8316,0,6,1300,0,1954,0,47.3221,-122.21600000000001,1260,8316,1,4,27,12.323860125621126
2,1.0,1030,3060,0,7,790,240,1918,0,47.6779,-122.353,1390,3060,0,8,26,13.081543466215237
3,2.5,2740,11872,0,9,2740,0,1990,0,47.3076,-122.395,2570,10377,1,2,12,12.80216086806413
4,2.5,3650,8354,1,9,1830,1820,2000,0,47.6338,-122.072,3120,18841,0,9,29,14.690979711984754
2,1.5,720,5120,0,6,720,0,1954,0,47.5218,-122.35700000000001,1150,2566,1,2,26,12.10625783509458
4,2.0,2010,7312,0,7,2010,0,1976,0,47.2785,-122.213,2010,7650,1,3,14,12.429220196836383
3,1.75,1560,3000,0,6,770,790,1918,0,47.6846,-122.345,1390,3000,1,4,22,13.083624628087817
3,2.0,1810,7209,0,7,1240,570,1978,0,47.3656,-122.27799999999999,1750,7209,0,9,23,12.468440756144114
4,2.5,3360,7685,0,9,3360,0,2001,0,47.4369,-122.111,3060,6567,0,5,13,13.02805489573287
3,2.25,1510,36224,0,8,1510,0,1991,0,47.4616,-121.711,1730,36224,1,4,1,12.936036208848487
3,1.0,1400,3538,0,7,800,600,1953,0,47.5405,-122.27,1620,6331,1,4,21,12.764261701882237
3,2.5,1730,7442,0,7,1730,0,1987,0,47.3507,-122.178,1630,6458,0,9,29,12.409017571151187
2,2.0,1420,9191,0,7,1420,0,1928,0,47.6979,-122.32,1420,6816,0,5,19,13.292107839753712
4,1.75,2360,7620,0,7,1180,1180,1955,0,47.5278,-122.345,1910,7620,0,10,20,12.861001210669146
3,1.75,1580,11455,0,7,1200,380,1974,0,47.4756,-122.147,1550,10650,1,2,11,12.660331092405906
3,1.0,1230,10170,0,7,1230,0,1979,0,47.4437,-121.772,1380,10098,0,11,24,12.449022745701502
4,2.5,2460,4425,0,8,2460,0,2006,0,47.7048,-122.109,2990,5659,0,8,29,13.448786721172443
3,1.0,1660,4400,0,8,1460,200,1911,0,47.6362,-122.302,1660,4400,0,12,2,13.567050480716235
3,1.75,1270,8470,0,7,1270,0,1960,0,47.4207,-122.29,1600,8470,0,10,24,12.37581963951765
3,2.25,2100,40510,0,10,1320,780,1979,0,47.6154,-122.04700000000001,2380,33450,0,12,16,13.171155446333852
2,1.0,770,5040,0,5,770,0,1930,0,47.5964,-122.29899999999999,1330,2580,1,4,28,12.959846800844963
1,0.75,760,10079,1,5,760,0,1936,0,47.4683,-122.43799999999999,1230,14267,0,10,27,12.820990681250251
4,2.5,1700,7280,0,7,1700,0,1988,0,47.4045,-122.171,1950,7475,0,5,19,12.577639650232573
3,1.0,1120,10701,0,7,1120,0,1954,0,47.5544,-122.35799999999999,1130,6350,0,9,29,12.560247968016562
2,1.0,1070,4500,0,7,1070,0,1937,0,47.6802,-122.29,1320,4465,0,8,14,12.936036208848487
3,2.5,2070,9900,0,8,1420,650,1979,0,47.2988,-122.37100000000001,2070,8250,1,4,9,12.515397562803473
4,3.25,5050,20100,0,11,4750,300,1982,2008,47.6312,-122.223,3890,20060,1,5,4,14.88022163978423
4,4.75,5310,57346,0,11,5310,0,1989,0,47.7285,-122.042,4180,47443,0,10,7,14.126665719201661
2,1.0,1040,7538,0,7,1040,0,1939,0,47.7107,-122.352,1440,7530,1,5,1,12.985399815906522
3,1.0,1700,11390,0,7,1700,0,1967,0,47.3271,-122.323,1350,8164,0,10,17,12.25486757159303
3,1.0,1300,5898,0,7,1300,0,1961,0,47.5053,-122.255,1320,7619,0,9,25,12.371591321286905
3,1.75,1080,1306,0,7,580,500,1954,2003,47.6601,-122.4,1440,2225,0,11,24,12.709876675502672
3,2.5,2653,4510,0,8,2653,0,2006,0,47.4145,-122.166,2653,4927,1,3,20,12.807655372286902
3,2.0,2290,16258,0,8,2290,0,1960,0,47.4672,-122.165,1660,10530,1,1,27,13.017005083966255
4,2.75,3820,26300,0,9,2850,970,2014,0,47.7618,-122.26100000000001,1860,12136,0,11,13,13.554147092530322
4,2.5,2210,49375,0,8,2210,0,1997,0,47.3828,-122.071,2670,49385,1,5,5,13.02805489573287
3,1.75,2390,6000,0,6,1240,1150,1908,0,47.5362,-122.26799999999999,2020,6000,1,5,5,12.91164481522143
4,1.75,2600,11325,0,7,1610,990,1969,0,47.3954,-122.206,1720,11088,0,7,3,12.627742412734825
2,1.0,860,5265,0,6,860,0,1931,0,47.5048,-122.272,1650,8775,1,2,27,12.04355959836804
5,3.0,3830,8480,0,9,2630,1200,1905,1994,47.6166,-122.287,3050,7556,1,5,13,14.53335083891935
4,2.5,3500,7048,0,9,3500,0,2005,0,47.6811,-122.025,3920,7864,0,6,30,13.567050480716235
3,3.0,2420,13959,0,8,1740,680,1988,0,47.7486,-122.23,2570,13300,1,4,10,12.706850963741102
4,2.5,2720,8666,0,9,2720,0,1992,0,47.3846,-122.169,2410,8100,0,9,5,12.821260987319457
5,2.25,2500,13500,0,7,1850,650,1979,0,47.7564,-122.14399999999999,2300,9750,0,10,17,13.054086677976365
3,1.75,1670,6720,0,7,1140,530,1980,0,47.7198,-122.193,1670,7320,1,2,9,12.91164481522143
5,2.25,2900,10300,0,8,1450,1450,1985,0,47.5461,-122.15100000000001,2310,10300,0,7,2,13.42246945133505
2,1.0,1640,14100,0,7,1140,500,1954,0,47.5712,-122.14299999999999,1520,13527,0,8,12,13.122365377402328
4,2.5,1890,15770,0,7,1890,0,1968,0,47.4281,-122.34299999999999,2410,15256,0,7,23,12.873902018105829
4,1.75,2950,9025,0,8,1780,1170,1975,0,47.7128,-122.223,2120,9600,1,2,24,13.353476685668044
4,2.5,2160,9528,0,9,2160,0,1992,0,47.3341,-122.255,2280,9937,0,10,22,12.793862088206213
4,3.0,3280,11060,0,8,2270,1010,1986,0,47.5399,-122.181,2320,11004,0,10,2,13.270785106659046
3,2.0,1970,4166,0,8,1270,700,1929,0,47.5717,-122.375,2390,4166,0,7,9,13.217675375388819
4,2.5,3360,22111,0,10,3360,0,1994,0,47.5951,-122.01700000000001,3150,11374,0,7,10,13.686541314323094
3,2.0,1320,8959,0,7,1320,0,1993,0,47.3536,-122.14399999999999,1740,7316,0,8,22,12.487488878546145
3,2.5,2650,7286,0,8,2650,0,1990,0,47.5084,-122.154,2400,7220,1,3,4,13.00919691893784
3,1.5,2030,8880,0,7,1330,700,1963,0,47.5586,-122.311,2140,5592,0,6,2,12.90917263218775
3,1.75,1590,11914,0,7,1090,500,1957,0,47.4427,-122.274,1630,9052,0,5,29,12.496878583628968
4,5.0,4550,18641,1,10,2600,1950,2002,0,47.6053,-122.07700000000001,4550,19508,0,6,24,14.938815784425955
3,2.5,2440,7632,0,8,2440,0,1998,0,47.3494,-122.301,2510,7903,0,8,11,12.721888795877375
3,2.5,1940,9000,0,7,970,970,1948,0,47.6933,-122.39299999999999,2190,7310,0,6,19,13.263864675787632
3,2.5,2040,3810,0,8,2040,0,2006,0,47.3537,-122.0,2370,4590,1,4,1,12.248336799638205
3,2.25,2200,8750,0,7,1120,1080,1964,0,47.476000000000006,-122.337,1460,10139,1,1,15,12.660331092405906
3,1.75,1920,3300,0,8,960,960,1913,0,47.6239,-122.29799999999999,1740,4000,1,2,17,13.493928313146206
4,2.75,1800,7750,0,8,1400,400,1965,0,47.7776,-122.384,1800,8275,1,4,3,13.217675375388819
4,2.25,2180,7297,0,8,2180,0,1984,0,47.6459,-122.05799999999999,2250,9781,0,6,12,13.322444626449796
2,1.0,1010,5000,0,6,1010,0,1908,0,47.6692,-122.29700000000001,1460,5000,1,2,28,13.218947291119633
4,2.75,3320,10574,0,8,2220,1100,1960,0,47.5376,-122.18,2720,8330,1,1,8,13.407543823396258
4,2.5,2370,4000,0,8,1980,390,1928,0,47.601000000000006,-122.294,2440,5750,1,2,9,13.633989880380932
5,1.75,1660,78408,0,6,1660,0,1915,0,47.528999999999996,-121.837,1660,78408,0,10,23,12.211065162153215
5,2.5,3650,9050,0,10,3370,280,1921,0,47.6345,-122.367,2880,5400,0,5,2,14.684290726630376
4,3.25,4290,12103,0,11,2690,1600,1997,0,47.5503,-122.102,3860,11244,0,6,18,14.140489137702843
4,3.25,4290,12103,0,11,2690,1600,1997,0,47.5503,-122.102,3860,11244,0,12,9,14.151983508870947
4,2.25,1950,7700,0,8,1350,600,1979,0,47.4441,-122.125,2150,7350,0,11,5,12.628070334272698
3,2.0,2590,14052,0,8,1720,870,1948,0,47.7357,-122.333,1570,8162,1,4,8,13.096021455450709
3,2.5,1930,64904,0,8,1930,0,1988,0,47.346000000000004,-122.15700000000001,2350,57500,1,5,11,12.873904582205107
2,1.0,1470,3864,0,7,1170,300,1916,0,47.6638,-122.345,1570,3864,0,7,23,13.214032390746006
4,1.0,800,8775,0,6,800,0,1943,0,47.48,-122.336,1310,8775,0,11,22,12.501540579347319
5,2.75,3150,7119,0,9,3150,0,2013,0,47.6759,-122.15100000000001,1560,8384,0,5,13,13.61693888024446
3,2.25,2030,16200,0,8,2030,0,1984,0,47.5162,-122.057,2660,17958,0,10,23,13.161586013632684
3,2.0,1450,11204,0,7,1450,0,2003,0,47.2639,-122.25200000000001,1520,9518,0,7,21,12.345838935721968
3,1.75,1510,10248,0,7,1510,0,1969,0,47.2929,-122.37100000000001,1510,9753,1,2,2,12.388398368982115
2,1.0,1240,12092,0,6,960,280,1922,1984,47.4957,-122.352,1820,7460,0,9,5,12.354496960983985
2,1.0,1240,12092,0,6,960,280,1922,1984,47.4957,-122.352,1820,7460,1,3,11,12.390479526523466
3,2.5,3030,45004,0,9,3030,0,1987,0,47.7721,-122.09299999999999,3080,35781,0,10,27,12.52443910011295
4,2.0,2050,4400,0,9,2050,0,1922,0,47.644,-122.319,2320,5500,0,9,5,13.51440681653079
3,1.0,1000,7636,0,7,1000,0,1952,0,47.472,-122.344,1150,7600,1,4,28,12.135521417579138
3,2.25,2370,10289,0,9,1590,780,1977,0,47.592,-122.166,2500,10004,0,7,25,13.579789490265188
4,3.5,2800,6750,0,9,1890,910,1951,2002,47.669,-122.275,2370,6120,0,9,16,13.68767832281738
6,1.75,2240,11180,0,7,2240,0,1955,0,47.42,-122.323,1590,7955,1,4,16,12.53897064502647
3,2.0,1810,10530,0,8,1810,0,1991,0,47.1913,-122.012,1910,10450,0,7,29,12.59473402514672
2,1.0,1070,5000,0,7,1070,0,1924,0,47.6666,-122.331,1710,5000,1,4,8,13.369225017834633
4,2.0,2490,9525,0,9,2490,0,1968,0,47.5639,-122.21700000000001,2770,9525,0,7,3,13.753636218075409
4,2.5,1960,5238,0,7,1960,0,2003,0,47.3483,-122.052,1800,5894,0,10,7,12.468440756144114
3,2.75,2930,5569,0,9,1860,1070,2004,0,47.7648,-122.164,2580,11045,0,6,2,13.23551526136861
4,2.0,1510,3500,0,7,1510,0,1911,0,47.6794,-122.35700000000001,1820,3750,0,7,22,13.581686421726284
3,1.75,1420,8250,0,7,1420,0,1954,0,47.7535,-122.354,1740,8000,0,8,26,12.487488878546145
3,1.75,1740,11547,0,7,1740,0,1954,0,47.4945,-122.22,880,78408,1,5,1,12.409017571151187
4,1.75,2560,43995,0,7,2560,0,1962,0,47.6945,-122.09299999999999,2560,14764,1,4,24,13.091906231773164
4,3.5,3040,8414,0,9,2420,620,2010,0,47.5222,-122.15700000000001,3470,8066,0,11,6,13.435714658591923
3,1.75,2500,6840,0,8,1300,1200,1957,0,47.7222,-122.32,1580,8691,0,9,9,12.959846800844963
4,1.75,1275,20000,0,6,1275,0,1991,0,47.3796,-122.49,1660,20000,0,10,17,12.643039650666653
4,2.5,2580,5823,0,8,2580,0,2002,0,47.5374,-121.875,2380,5823,0,7,18,13.22175793205483
4,1.0,1000,7134,0,6,1000,0,1943,0,47.4897,-122.24,1020,7138,0,7,23,12.013706813470414
4,1.0,1000,7134,0,6,1000,0,1943,0,47.4897,-122.24,1020,7138,0,12,29,12.3879816172226
2,1.0,1070,32633,0,6,1070,0,1930,0,47.4716,-122.07799999999999,1360,32156,0,12,5,12.676079399771027
3,2.0,1390,13464,0,7,1390,0,1987,0,47.3581,-122.17299999999999,1720,12080,0,10,21,12.238544675927017
4,1.75,2500,7690,0,7,1250,1250,1973,0,47.7713,-122.307,2040,8646,1,4,16,12.866182555987908
1,0.75,560,12120,0,4,560,0,1967,0,47.675,-121.854,1300,19207,0,6,4,12.608202196848836
4,2.75,2270,10460,0,9,2270,0,1965,0,47.5603,-122.22200000000001,2610,10180,0,9,22,13.658857917508856
3,1.0,1900,14400,0,7,1300,600,1954,0,47.4147,-122.337,1940,14400,1,1,26,12.660331092405906
2,1.0,990,3120,0,7,790,200,1907,0,47.68,-122.353,1930,3120,0,12,3,12.988834270491479
4,1.5,1550,19800,0,7,1050,500,1969,0,47.3117,-122.27,1640,22654,1,3,24,12.437188334739655
4,1.75,2200,7475,0,7,1100,1100,1955,0,47.543,-122.28,1600,5766,0,6,4,12.834683971615659
4,2.5,1910,4862,0,7,1910,0,2005,0,47.3607,-122.03399999999999,2010,5091,0,8,6,12.611541086966115
4,1.0,1750,9600,0,7,1750,0,1954,0,47.5759,-122.137,1750,10530,0,10,6,12.948012371209098
3,1.0,1330,77972,0,7,1330,0,1928,1954,47.6891,-122.15899999999999,1340,17689,0,5,5,13.710151153416941
3,2.5,2440,5750,0,9,1980,460,2000,0,47.565,-122.381,1520,5750,0,8,5,13.429702478318
3,2.5,1640,29970,0,7,1640,0,1992,0,47.6359,-121.97399999999999,1580,28399,0,6,5,13.045484492893253
5,2.5,2760,11340,0,9,2760,0,1978,0,47.4769,-122.141,2470,11340,0,8,28,12.847929163278053
4,2.5,1820,7912,0,7,1820,0,1994,0,47.3845,-122.029,1820,8168,0,12,10,12.70533466782146
3,2.5,2110,5608,0,8,1340,770,2013,0,47.6743,-122.184,2040,9363,0,8,19,13.312902741997434
5,2.5,3040,9570,0,8,1640,1400,1966,0,47.5651,-122.164,2920,8800,0,9,17,13.586098651497313
3,2.0,1840,40438,0,7,1840,0,1994,0,47.4853,-121.709,1380,44049,1,1,30,13.049794835104816
4,2.5,2990,10400,0,9,2990,0,2002,0,47.4508,-122.359,2140,17449,1,3,26,13.419502094509863
4,2.5,3520,15420,0,10,3520,0,1991,0,47.6375,-122.016,3400,21455,0,10,1,13.60479076121576
4,2.75,2440,69415,0,8,1910,530,1989,0,47.5944,-122.042,2770,24361,1,4,23,13.573440270649085
4,3.0,2090,7500,0,7,1370,720,1986,0,47.4888,-122.182,1810,7650,0,11,20,12.73080413304066
3,2.25,1430,7222,0,7,1430,0,1993,0,47.5112,-122.19,1430,7220,0,12,4,12.54254845357358
4,2.25,2180,10754,0,7,1100,1080,1954,0,47.7711,-122.34100000000001,1810,6929,0,10,1,12.660331092405906
4,2.25,2180,10754,0,7,1100,1080,1954,0,47.7711,-122.34100000000001,1810,6929,1,3,24,13.180634172318978
5,3.0,3450,9914,0,9,3450,0,2004,0,47.2813,-122.345,2860,9721,0,12,23,12.847929163278053
3,2.25,1450,7562,0,7,1450,0,1994,0,47.5038,-122.189,1650,7625,0,8,11,12.601490784782536
4,2.5,3230,7331,0,10,3230,0,2004,0,47.5823,-121.97,3480,7447,0,5,20,13.500801182986649
3,1.75,1640,13500,0,7,1110,530,1940,0,47.7164,-122.304,1770,12600,0,6,9,13.017005083966255
3,3.0,1590,7750,0,7,1060,530,1997,0,47.3624,-122.045,1680,7500,0,10,27,12.524530013005734
4,2.0,2020,2849,0,7,2020,0,1960,0,47.6831,-122.329,1910,3120,1,4,29,13.296318365198623
3,1.5,1300,3348,0,7,1300,0,1904,2014,47.592,-122.307,1590,2577,1,4,21,12.983103608918753
2,1.5,1380,209959,0,6,1380,0,1954,0,47.7461,-122.195,3130,19868,0,9,16,12.506180941677357
3,3.0,4040,14338,0,10,3030,1010,1986,0,47.7268,-122.06,3360,14142,0,8,5,13.76421831620775
4,2.25,2130,5337,0,7,2130,0,2001,0,47.7237,-121.959,2300,6930,1,3,13,12.871337193291367
4,2.25,2550,7800,0,8,1580,970,1968,0,47.6283,-122.095,2420,8050,1,1,21,13.235693848424024
5,3.5,4800,14984,0,11,3480,1320,1998,0,47.5543,-122.148,4050,19009,0,7,28,14.115615891155079
4,2.25,2510,11585,0,8,2510,0,1969,0,47.5483,-122.226,2450,9691,0,11,11,13.591117476312084
3,2.0,1410,9600,0,7,1410,0,1983,0,47.7591,-122.146,1410,9600,0,6,25,12.80902429414634
3,2.0,1650,7352,0,7,1160,490,1979,0,47.4612,-122.169,1710,7350,0,5,15,12.438576254510705
4,2.5,2120,13780,0,8,2120,0,1993,0,47.4987,-122.365,1880,12000,0,9,5,12.909048862458695
4,1.5,2040,10726,0,7,1380,660,1954,0,47.772,-122.35799999999999,1610,10020,0,8,1,12.861001210669146
4,1.0,1550,7620,0,7,1550,0,1957,0,47.5287,-122.35,1450,7620,0,12,10,12.75130259456002
3,2.75,1980,3128,0,9,1980,0,1979,0,47.6109,-122.11399999999999,1950,2856,0,9,17,13.102162710901053
3,2.5,1600,26977,0,8,1600,0,2005,0,47.7736,-121.90100000000001,1790,27743,0,6,18,12.706850963741102
4,2.75,3300,12090,0,8,3300,0,1953,0,47.6294,-122.21799999999999,3180,12239,0,5,12,13.739709923296061
4,2.5,3840,16619,0,10,3840,0,1983,0,47.5634,-122.213,3600,16553,0,7,28,13.927052827151165
2,1.0,1220,10000,0,7,1220,0,1950,0,47.7405,-122.241,2000,9600,1,4,30,12.706850963741102
5,2.25,2720,8800,0,7,1500,1220,1958,0,47.5976,-122.118,2110,8800,1,3,9,13.180634172318978
4,2.0,1940,25600,0,8,1940,0,1962,0,47.5722,-122.12899999999999,2000,10071,0,6,23,12.807655372286902
3,2.5,2160,3000,0,7,1260,900,1909,2011,47.5644,-122.289,1060,3500,0,6,19,12.844634276066257
4,1.75,1530,8750,0,7,1530,0,1968,0,47.4556,-122.15700000000001,1390,8750,0,6,19,12.505810504075185
3,3.5,1710,2096,0,8,1290,420,2008,0,47.6055,-122.305,1630,1543,1,3,6,13.230322314239945
4,1.75,3730,16980,0,7,2150,1580,1974,0,47.1775,-122.022,1880,16963,0,8,25,12.793862088206213
2,1.0,940,5000,0,7,940,0,1937,0,47.6879,-122.385,1560,4500,1,4,22,12.77138929548529
3,2.5,1750,22357,0,8,1750,0,1994,0,47.4807,-121.779,2430,22357,1,2,24,12.987690762404629
4,2.5,1820,6753,0,7,1820,0,1994,0,47.3845,-122.03200000000001,1820,7107,0,6,18,12.683861515988351
3,3.25,1510,2000,0,9,1330,180,2001,0,47.5815,-122.402,1510,1352,0,9,12,13.384729180332174
3,2.0,1290,1213,0,8,1290,0,2001,0,47.6609,-122.344,1290,3235,0,8,6,13.017005083966255
3,2.0,1570,5250,0,7,1570,0,1998,0,47.3163,-122.18799999999999,1570,5250,1,4,17,12.537176929007302
4,2.5,1930,6957,0,8,1930,0,1995,0,47.4309,-122.191,2090,6996,1,4,27,12.807518376977407
4,3.5,2840,40139,0,10,2840,0,1986,0,47.401,-122.02600000000001,3180,36852,0,9,11,13.641158361294979
3,2.5,1550,8134,0,7,1550,0,1991,0,47.403999999999996,-122.191,1550,8134,1,3,18,12.498745990829315
2,1.0,833,143947,0,5,833,0,2006,0,47.3889,-122.48200000000001,1380,143947,0,7,16,13.156832434684905
3,2.5,2990,32239,0,8,2990,0,1978,0,47.7718,-122.095,2990,36497,0,11,4,13.35810879065906
3,2.5,2000,7251,0,9,2000,0,1995,0,47.7067,-122.2,2450,8118,0,7,23,13.266465452978318
4,1.5,2390,7480,0,7,2390,0,1920,0,47.504,-122.227,2850,6867,1,2,12,12.733758336210744
3,1.75,2910,37461,0,7,1530,1380,1967,0,47.7015,-122.164,2520,18295,0,9,9,13.25339339419516
4,1.75,2085,174240,0,7,1610,475,1964,0,47.5753,-121.95,2690,174240,0,6,26,13.241924387083285
4,2.25,2200,9351,0,7,1290,910,1962,0,47.7448,-122.333,1910,8660,1,1,5,12.955129822091815
3,2.25,1860,5028,0,8,1860,0,2012,0,47.7318,-121.98200000000001,2320,5465,0,12,23,12.779875885354993
5,4.25,6070,171626,0,12,6070,0,1999,0,47.5954,-121.95,4680,211267,0,7,10,14.253766134056512
2,1.0,950,3960,0,7,950,0,1941,0,47.6885,-122.337,1320,4050,0,12,3,13.085701467719382
3,1.75,1600,9135,0,7,1600,0,1955,0,47.5724,-122.179,1580,9800,0,7,30,13.345508528717259
3,2.5,2250,11632,0,8,2250,0,1988,0,47.5272,-122.169,2360,11632,0,12,19,13.195615697878253
3,2.5,2280,10255,0,8,2280,0,1985,0,47.4334,-122.161,2310,10094,1,1,7,12.847929163278053
2,1.0,940,5120,0,7,940,0,1909,0,47.6073,-122.30799999999999,1300,5120,0,7,17,12.834683971615659
3,2.5,1530,8500,0,7,1030,500,1996,0,47.3592,-122.046,1850,8140,1,4,3,12.409017571151187
5,1.75,2190,27260,0,7,2190,0,1947,1974,47.4546,-122.337,1620,39480,0,11,14,12.644330802262578
3,2.0,2350,15021,0,8,1770,580,1976,0,47.6408,-122.219,3530,15715,1,2,25,14.077875591662238
4,2.0,1440,7680,0,7,1200,240,1971,0,47.7245,-122.2,1460,9660,0,5,6,12.891694078557842
3,2.5,2200,4052,0,8,2200,0,2005,0,47.4362,-122.178,2310,5082,1,5,12,12.807655372286902
4,3.0,2290,8250,0,9,2290,0,1990,0,47.3739,-122.156,2290,8250,0,10,28,12.7022951610422
4,3.0,4040,19700,0,11,4040,0,1987,0,47.7205,-122.12700000000001,3930,21887,0,9,8,13.803438988875241
4,2.5,2610,3277,0,8,1920,690,1922,0,47.6636,-122.33,1810,3277,0,7,22,13.815511557963774
3,2.5,1490,2138,0,7,1490,0,2005,0,47.4324,-122.197,1490,2094,0,9,3,12.37581963951765
4,2.5,2450,5280,0,8,2450,0,2003,0,47.7734,-122.22399999999999,2300,4674,0,9,19,13.171155446333852
4,2.5,1710,9627,0,9,1440,270,1976,2014,47.559,-122.164,2140,9131,0,9,16,13.52649559761195
5,2.5,4870,11800,0,10,3470,1400,1983,0,47.633,-122.041,3180,11398,0,8,21,13.490474083050811
3,2.5,3130,8750,0,10,3130,0,1991,0,47.6954,-122.103,2860,9003,1,3,12,13.64472342322291
2,2.0,1270,1372,0,8,1270,0,2000,0,47.6776,-122.318,1610,3090,0,7,8,12.989976472461
3,1.75,2120,10875,0,8,1540,580,1977,0,47.504,-122.382,2460,11760,0,9,16,13.267330877756825
3,1.5,1670,8230,0,7,1670,0,1954,0,47.2613,-122.255,2077,4910,0,9,23,12.336885972558923
3,2.25,2070,11576,0,7,2070,0,1974,0,47.3417,-122.271,1890,7519,0,7,22,12.185875040240456
2,1.0,1420,5332,0,8,1070,350,1953,0,47.6694,-122.275,2400,5406,0,7,15,13.370786295963992
3,1.5,1250,219978,0,6,1250,0,1980,0,47.4056,-121.955,1930,210394,1,4,22,12.765691290604371
3,1.0,940,7980,0,7,940,0,1960,0,47.3838,-122.289,1150,8050,0,8,19,12.230770136157428
3,1.75,1920,9102,0,7,1920,0,1968,0,47.7487,-122.08200000000001,1920,9760,0,12,2,12.899222326086994
3,2.5,3545,9816,0,10,2610,935,2005,0,47.5534,-122.07799999999999,3630,7704,0,11,10,13.845070331079134
3,2.0,1260,5460,0,7,1260,0,1972,0,47.7355,-122.18,1510,5460,1,3,19,13.132315688453556
5,2.5,2340,7200,0,7,1300,1040,1975,0,47.7206,-122.211,1930,7221,0,10,9,13.07107218827772
3,2.25,2590,9263,0,8,1440,1150,1977,0,47.7691,-122.262,2580,9450,0,11,5,13.161586013632684
3,4.5,3970,24920,0,10,3260,710,1977,1999,47.7183,-122.258,2610,13838,1,5,2,14.187074804051692
3,1.75,1220,9732,0,7,1220,0,1965,0,47.7736,-122.214,1630,10007,0,12,31,12.717401142834069
3,1.0,1400,10403,0,6,1400,0,1976,0,47.361999999999995,-122.029,1230,10209,1,2,22,12.354496960983985
3,2.75,2360,16117,0,8,1710,650,1983,0,47.5698,-122.12100000000001,2120,16117,1,4,21,13.446041257047039
3,1.75,1870,9897,0,8,1870,0,1960,0,47.5505,-122.221,1900,10005,0,10,14,13.606024566142413
3,2.5,2830,5802,0,9,2830,0,2001,0,47.7605,-122.234,2500,5788,0,5,20,13.219491903015438
3,2.5,2260,3640,0,8,2260,0,1994,0,47.7356,-122.15700000000001,2350,3710,1,1,8,13.115340776564027
3,3.0,1970,20978,1,9,1770,200,1980,0,47.3844,-122.43799999999999,2280,75396,0,11,26,13.465954500233115
4,2.5,3140,9225,0,9,1770,1370,1966,0,47.4904,-122.226,2460,9600,0,6,12,13.267330877756825
3,1.75,1240,8659,0,7,1240,0,1986,0,47.3663,-122.089,1490,8223,1,1,28,12.449022745701502
4,3.5,3450,7832,0,10,3450,0,2007,0,47.5637,-122.12299999999999,3220,8567,0,6,26,13.864301674514206
3,2.25,2570,8491,0,8,2570,0,1989,0,47.3759,-122.125,2400,8049,1,3,5,12.759960632315702
3,2.0,1510,3413,0,7,1510,0,1985,0,47.3912,-122.167,1570,3777,0,11,4,12.345838935721968
4,2.25,2390,11250,0,9,2390,0,1988,0,47.3305,-122.37100000000001,2480,11250,0,12,9,12.792472237780538
3,1.0,980,7000,0,6,980,0,1953,0,47.7617,-122.35700000000001,1220,7000,0,11,12,12.706850963741102
1,0.75,430,5050,0,4,430,0,1912,0,47.6499,-121.90899999999999,1200,7500,0,5,23,11.289794413577894
3,1.75,1480,6360,0,7,1480,0,1954,0,47.7311,-122.353,1480,6360,0,12,1,13.049794835104816
4,2.5,1850,7324,0,8,1850,0,1997,0,47.3701,-122.10700000000001,2100,7329,0,10,15,12.691583538230217
3,2.0,2270,28025,0,7,1920,350,1947,0,47.4857,-122.318,1770,14833,1,1,7,12.738173341424954
3,2.5,1810,5192,0,8,1810,0,1993,0,47.3724,-122.042,1810,6200,1,1,6,12.744029856388185
2,2.0,1610,17600,0,6,1610,0,1930,1983,47.4855,-122.266,1310,12950,0,6,23,12.580738282084809
3,4.25,3840,6161,0,10,3840,0,2000,0,47.6336,-122.064,3230,7709,1,2,13,13.67475427139274
4,2.75,4110,8400,0,9,3130,980,1928,2013,47.717,-122.281,2820,8400,0,11,13,13.99699926803766
4,3.25,4190,10259,0,11,3150,1040,2000,0,47.6332,-122.066,4300,11919,0,10,14,13.955273369904273
4,2.75,3390,6298,0,9,3390,0,2011,0,47.5906,-122.06200000000001,3390,7111,0,8,11,13.664572545324233
4,2.25,1890,3006,0,7,1890,0,2003,0,47.5461,-121.99799999999999,1580,3000,0,8,8,13.161586013632684
3,2.5,1610,2527,0,9,1080,530,2005,0,47.5674,-122.29,1610,4173,0,7,11,13.038983942375959
3,1.5,1050,4590,0,7,850,200,1949,0,47.6943,-122.29,1770,5400,0,9,1,12.992083834637409
2,1.0,630,6550,0,5,630,0,1918,0,47.5486,-122.38,1420,6550,1,4,6,12.660331092405906
4,2.75,2910,10650,0,8,1780,1130,1975,0,47.6658,-122.18799999999999,2920,10988,0,7,18,13.28787951079572
4,1.75,1700,8640,0,7,850,850,1955,0,47.5772,-122.15299999999999,1620,9000,0,11,4,12.843973993864076
3,2.5,1950,8130,0,9,1950,0,1990,0,47.3875,-122.161,2350,7691,0,6,3,12.7022951610422
3,3.0,2990,9773,0,8,2990,0,1973,0,47.6344,-122.17399999999999,2230,11553,1,3,25,13.65293397974602
3,1.5,1350,6000,0,7,900,450,1950,0,47.5275,-122.391,1730,6012,0,10,27,13.171155446333852
